,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
84,CATMA_58E654E1-8BAE-4D47-A2F7-378E517C8A2B,CATMA_70F08FC6-33BD-405F-B8B5-1E327614271C,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,positiv,positiv,Emotionen der Freude,Schadenfreude,den Pöbel ,2,10898,10908,ER,unpersönlich
85,CATMA_70F08FC6-33BD-405F-B8B5-1E327614271C,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,roderigo,single,positiv,positiv,Emotionen der Freude,Schadenfreude,Unterdessen würde doch unsere Flucht den Pöbel kühne machen.,10,10861,10921,ER,MALE
86,CATMA_9F2F284F-063A-443D-A6FB-3DC43CCAF837,CATMA_C7E1F3D0-E9CF-424D-B01E-A3E017332687,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Verzweiflung,Was,1,11620,11623,ER,Nicht-Charakter
87,CATMA_19DB4777-EF99-4EFB-B994-8D2C838B2713,CATMA_C7E1F3D0-E9CF-424D-B01E-A3E017332687,Explizite_Source:_Experiencer,source,Experiencer,explicit,ferrante,single,negativ,negativ,Emotionen der Angst,Verzweiflung,ich,1,11628,11631,ER,MALE
88,CATMA_59A766F0-31E8-41EA-B462-D7B338DDEA03_0,CATMA_25494763-8B3D-4109-9398-705207F91D2C,Explizite_Source:_Experiencer,source,Experiencer,explicit,unbekannt,group,negativ,negativ,Emotionen der Angst,Angst, einem furchtsamen Menschen ,3,12266,12294,ER,UNKNOWN
89,CATMA_59A766F0-31E8-41EA-B462-D7B338DDEA03_0,CATMA_25494763-8B3D-4109-9398-705207F91D2C,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,group,negativ,negativ,Emotionen der Angst,Angst, einem furchtsamen Menschen ,3,12266,12294,ER,unpersönlich
90,CATMA_25494763-8B3D-4109-9398-705207F91D2C,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,torrecuso,single,negativ,negativ,Emotionen der Angst,Angst,Wenn es in der Nacht einem furchtsamen Menschen begegnete / so würde er das Creutze vor sich schlagen; denn es siehet einen Gespenste nicht unähnlich.,27,12246,12396,ER,MALE
91,CATMA_0CC51260-7024-4ACD-99A5-304DFDEF3DE5,CATMA_2B21C46E-B83F-4578-BC3A-DBB431F8DF8D,Explizite_Source:_Experiencer,source,Experiencer,explicit,roccella,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Ich,1,12408,12411,ER,MALE
92,CATMA_79D1EFBE-A813-4F56-B89D-ED8A443990E1,CATMA_2B21C46E-B83F-4578-BC3A-DBB431F8DF8D,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Ablehnung,Ärger,der unzeitige Muthwillen ,3,12449,12474,ER,Nicht-Charakter
93,CATMA_FF802C46-69DC-4C9D-BC0B-616C33B35D88_0,CATMA_F438A09B-AB65-4889-B77C-54A01B3148A2,Explizites_Target:_Charakter,target,Charakter,explicit,allegro,single,negativ,negativ,Emotionen der Ablehnung,Ärger, Ertz-Bube ,1,12616,12627,ER,MALE
94,CATMA_3F163BD1-EA41-41FA-834D-7ACCB43C3F7A_0,CATMA_F438A09B-AB65-4889-B77C-54A01B3148A2,Explizite_Source:_Experiencer,source,Experiencer,explicit,roccella,single,negativ,negativ,Emotionen der Ablehnung,Ärger,mir,1,12754,12757,ER,MALE
95,CATMA_A6B8B930-5644-496B-9890-32CCF980A6D7,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,torrecuso,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Ein schöner Beruffs-Weg / der in den Sack hinein geht. Wir hätten die Wege besser finden wollen / wenn der Sack mit dem unnützen Fleische wäre in das Wasser ge- schicket worden.
",34,12968,13146,ER,MALE
96,CATMA_A6B8B930-5644-496B-9890-32CCF980A6D7,,Gemeintes_Target:_Charakter,target,Charakter,implicit,allegro,single,negativ,negativ,Emotionen der Ablehnung,Ärger,"Ein schöner Beruffs-Weg / der in den Sack hinein geht. Wir hätten die Wege besser finden wollen / wenn der Sack mit dem unnützen Fleische wäre in das Wasser ge- schicket worden.
",34,12968,13146,ER,MALE
97,CATMA_F5512F03-DD16-4914-A095-6EEB521DF420,CATMA_A2D7AA80-CD0D-44A5-B858-BADBF48094F9,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit," was bedeutet dieser Sack?
",5,13210,13237,ER,Nicht-Charakter
98,CATMA_A2D7AA80-CD0D-44A5-B858-BADBF48094F9,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,roccella,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit," Aber was bedeutet dieser Sack?
",6,13205,13237,ER,MALE
99,CATMA_266850EA-1D43-45B8-8F60-809399D17E15_0,CATMA_FF044B7B-A7B5-434C-8E35-39819B48C8E2,Explizites_Target:_Charakter,target,Charakter,explicit,allegro,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Höhnischer Bube ,2,13475,13491,ER,MALE
100,CATMA_FF044B7B-A7B5-434C-8E35-39819B48C8E2,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,roccella,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Höhnischer Bube / diese Invention stincket nach einem Rebellen. Weistu auch / daß man dergleichen Worte mit dem Strange zu bezahlen pfleget ?
",24,13475,13617,ER,MALE
101,CATMA_69F38302-CE2D-49F3-AF5D-51E6C734D4CB_0,CATMA_6B5AD22D-0A64-4A70-9504-E0DF5CA6580C,Explizite_Source:_Experiencer,source,Experiencer,explicit,roccella,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,Ich,1,13740,13743,ER,MALE
102,CATMA_FB67AF46-0C31-4D6C-9B04-E129936CA663,CATMA_6B5AD22D-0A64-4A70-9504-E0DF5CA6580C,Explizites_Target:_Charakter,target,Charakter,explicit,allegro,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,ihn,1,13852,13855,ER,MALE
103,CATMA_26ECADB9-EA90-487E-8B42-38832058AAA9,CATMA_C63360BA-8FC1-4569-B9F6-B8253801AA38,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,roccella,single,negativ,negativ,Emotionen der Ablehnung,Ärger,ich,1,14178,14181,ER,MALE
104,CATMA_40150D77-D0B9-4551-854E-7A516BCE9A1A,CATMA_C63360BA-8FC1-4569-B9F6-B8253801AA38,Explizite_Source:_Experiencer,source,Experiencer,explicit,allegro,single,negativ,negativ,Emotionen der Ablehnung,Ärger,du,1,14193,14195,ER,MALE
105,CATMA_C788BB2D-6291-484C-AD62-6A2DAA1C8864,CATMA_BDB45FBF-F5C2-4216-995E-6BF5B79A225A,Explizite_Source:_Experiencer,source,Experiencer,explicit,allegro,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ich,1,14224,14227,ER,MALE
106,CATMA_1225B626-24EA-479F-B2A5-2F789B6F57F4,CATMA_BDB45FBF-F5C2-4216-995E-6BF5B79A225A,Explizites_Target:_Charakter,target,Charakter,explicit,roccella,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ihr,1,14241,14244,ER,MALE
107,CATMA_BD7EDEFF-B6C3-4A0B-9661-8F2F46B00210_0,CATMA_3E3FB77F-047B-4063-9C6D-52242108E477,Explizites_Target:_Charakter,target,Charakter,explicit,roderigo,group,negativ,negativ,Emotionen der Ablehnung,Abscheu,wer,1,14268,14271,ER,MALE
108,CATMA_BD7EDEFF-B6C3-4A0B-9661-8F2F46B00210_0,CATMA_3E3FB77F-047B-4063-9C6D-52242108E477,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,group,negativ,negativ,Emotionen der Ablehnung,Abscheu,wer,1,14268,14271,ER,unpersönlich
109,CATMA_3E3FB77F-047B-4063-9C6D-52242108E477,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,allegro,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Ach wer das Werck mit den hohen Zöllen etwas niedriger ge- spannet hätte / der dürffte sich nicht in das Castell / als wie eine arme Bestie in ihr Fuchsloch verkriechen.
",32,14264,14434,ER,MALE
110,CATMA_0E3142B9-D8C5-4212-A0D7-FD98A35794C8,CATMA_B59AE8B9-FD0C-4982-9704-CA31AA893E68,Explizites_Target:_Charakter,target,Charakter,explicit,allegro,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Du,1,14445,14447,ER,MALE
111,CATMA_B59AE8B9-FD0C-4982-9704-CA31AA893E68,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,roccella,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,"Du hörest noch nicht auf hohe Personen zu be- schimpffen.
",11,14445,14503,ER,MALE
112,CATMA_D18A9DF9-0483-4C1B-9338-346682CCB766_0,CATMA_BB8C0A3C-B4A3-4951-8E9B-B5F7EB40D999,Explizites_Target:_Charakter,target,Charakter,explicit,allegro,single,negativ,negativ,Emotionen der Angst,Angst,Der Kerl ,2,14748,14757,ER,MALE
113,CATMA_BB8C0A3C-B4A3-4951-8E9B-B5F7EB40D999,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,roccella,single,negativ,negativ,Emotionen der Angst,Angst,"Der Kerl ist besessen: Ein Außländischer Geist redet fremde Sprachen aus ihm.
",14,14748,14826,ER,MALE
114,CATMA_41212BAC-BB86-4745-8910-6BDF6B56BAA2_0,CATMA_FDB54D29-4746-4E03-96DE-E0E4AD61DA16,Explizites_Target:_Charakter,target,Charakter,explicit,celinde,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Meine Gebieterin,2,15373,15389,ER,FEMALE
115,CATMA_81AD25E9-F5FC-42A4-8AF9-29118976FAF3,CATMA_FDB54D29-4746-4E03-96DE-E0E4AD61DA16,Explizite_Source:_Experiencer,source,Experiencer,explicit,roccella,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ich,1,15399,15402,ER,MALE
116,CATMA_C374E5A6-CDE1-41F2-AD9C-9EFEC0659641,CATMA_4D3F201A-9318-4F5C-A74B-4D9858F62E13,Explizite_Source:_Experiencer,source,Experiencer,explicit,roccella,single,negativ,negativ,Emotionen des Leids,Leid,ich,1,15599,15602,ER,MALE
117,CATMA_0BF96976-1D56-44B6-A743-52C43B8130A1_0,CATMA_A9505D94-FF16-4B68-AD33-A02C50C2273E,Explizite_Source:_Experiencer,source,Experiencer,explicit,roccella,single,positiv,positiv,Emotionen der Freude,Freude,ich,1,15672,15675,ER,MALE
118,CATMA_50D80D5D-056E-4CA5-A727-D3666DA16414,CATMA_A9505D94-FF16-4B68-AD33-A02C50C2273E,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,single,positiv,positiv,Emotionen der Freude,Freude,den Rebellischen Unterthanen,3,15698,15726,ER,unpersönlich
119,CATMA_7ACECEDB-4DC0-474E-BF9C-89A9CAEE9471,CATMA_E5DEDB0A-93DB-42AC-AE3B-DAE56579BA4D,Explizite_Source:_Experiencer,source,Experiencer,explicit,roccella,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,mir,1,15745,15748,ER,MALE
120,CATMA_E9F8EBC3-41DD-4B55-AA36-626101528D32,CATMA_E5DEDB0A-93DB-42AC-AE3B-DAE56579BA4D,Explizites_Target:_Charakter,target,Charakter,explicit,celinde,single,positiv,positiv,Emotionen der Zuneigung,Verehrung, eine schöne Person ,3,15766,15786,ER,FEMALE
121,CATMA_F253124B-47C9-4380-AF0E-015953B5B4E7,CATMA_B40856A6-E865-40B1-9AC8-8E7D978A2A8E,Explizite_Source:_Experiencer,source,Experiencer,explicit,celinde,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,mir,1,15866,15869,ER,FEMALE
122,CATMA_B40856A6-E865-40B1-9AC8-8E7D978A2A8E,,Gemeintes_Target:_Charakter,target,Charakter,implicit,roccella,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"Wären die Zeiten glückseliger / so würde mir diese Begleitung auch etwas annehmlicher seyn.
",15,15825,15917,ER,MALE
123,CATMA_B9F4A6F4-DF0C-46AB-B39C-43D4F94CAAA7,CATMA_5755AA1D-7353-4E59-9F0C-F1CF8AFD13A9,Explizite_Source:_Experiencer,source,Experiencer,explicit,celinde,single,negativ,negativ,Emotionen des Leids,Leid,mir,1,15866,15869,ER,FEMALE
124,CATMA_F253124B-47C9-4380-AF0E-015953B5B4E7,CATMA_5755AA1D-7353-4E59-9F0C-F1CF8AFD13A9,Explizite_Source:_Experiencer,source,Experiencer,explicit,celinde,single,negativ,negativ,Emotionen des Leids,Leid,mir,1,15866,15869,ER,FEMALE
125,CATMA_41FDF589-101F-4BED-9CC8-CBAA90DC1CAF,CATMA_501E5C6F-1F04-4535-BF36-B759100BBB14,Explizites_Target:_Charakter,target,Charakter,explicit,roderigo,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Den Herrn Vater,3,16092,16107,ER,MALE
126,CATMA_501E5C6F-1F04-4535-BF36-B759100BBB14,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,roccella,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Den Herrn Vater wird seine Tapfferkeit und seine beywohnende Autorität beschützen;,12,16092,16174,ER,MALE
127,CATMA_5333D651-9A2C-411D-9C3F-9C128162C95C_0,CATMA_0625ECBB-9518-49CC-8EA9-7B41FADD8C2C,Explizite_Source:_Experiencer,source,Experiencer,explicit,celinde,single,positiv,positiv,Emotionen der Freude,Freude,ich,1,16801,16804,ER,FEMALE
128,CATMA_15A6C99D-E8E6-4C2A-9D06-ECAA39AB5EE2,CATMA_0625ECBB-9518-49CC-8EA9-7B41FADD8C2C,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,so frey mit ihm reden kan,6,16813,16838,ER,Nicht-Charakter
129,CATMA_2C3BD4BE-FBD8-4D6A-9602-FD578AC2A23D_0,CATMA_2F227A3B-1F6A-48B8-B588-9E59523A91FA,Explizite_Source:_Experiencer,source,Experiencer,explicit,roccella,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich,1,17052,17055,ER,MALE
130,CATMA_B9D82114-C6B4-4ED2-A0B6-DBB6FB075F41,CATMA_2F227A3B-1F6A-48B8-B588-9E59523A91FA,Explizites_Target:_Charakter,target,Charakter,explicit,celinde,single,positiv,positiv,Emotionen der Zuneigung,Liebe,keine andere ,2,17086,17099,ER,FEMALE
131,CATMA_DBEA220B-795B-4D8E-A3CE-021307982743,CATMA_ACC5BF01-0016-4005-A347-C4BD23A4D277,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,group,negativ,negativ,Emotionen der Angst,Angst, die bösen Leute i,4,17258,17276,ER,UNKNOWN
132,CATMA_DBEA220B-795B-4D8E-A3CE-021307982743,CATMA_ACC5BF01-0016-4005-A347-C4BD23A4D277,Explizites_Target:_Charakter,target,Charakter,explicit,unpersönlich,group,negativ,negativ,Emotionen der Angst,Angst, die bösen Leute i,4,17258,17276,ER,unpersönlich
133,CATMA_ACC5BF01-0016-4005-A347-C4BD23A4D277,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,arcos,single,negativ,negativ,Emotionen der Angst,Angst,Ach! ist es nun gewiß / daß uns die bösen Leute in dem Pallaste wollen todt schlagen ?,19,17227,17313,ER,MALE
134,CATMA_B83BA1FE-0C56-483D-8B93-70D48E5B4836_0,CATMA_1BB0458D-4567-43DA-A3AC-EFF3E1CD9E70,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,arcos,single,negativ,negativ,Emotionen des Leids,Leid,Ich,1,17414,17417,ER,MALE
135,CATMA_9895FD70-20A7-4D14-835C-4D004FA5EF29_0,CATMA_1BB0458D-4567-43DA-A3AC-EFF3E1CD9E70,Explizite_Source:_Experiencer,source,Experiencer,explicit,unbekannt,single,negativ,negativ,Emotionen des Leids,Leid,meine Frau Mutter,3,17442,17459,ER,UNKNOWN
136,CATMA_03E34506-A54C-460A-BAC3-CF76A9C81D4A_0,CATMA_A4A4378F-304F-4AF4-BCC0-6E36408DD551,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,die Warheit von einem Narren gehöret ,6,18090,18127,ER,Nicht-Charakter
137,CATMA_A4A4378F-304F-4AF4-BCC0-6E36408DD551,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,torrecuso,single,negativ,negativ,Emotionen des Leids,Leid,"Vor kurtzer Zeit haben wir die Warheit von einem Narren gehöret / itzt muß ein kleines Kind den Dis curs coNTiNuiren : Ach! unglückselige Zeit / da solche Per sonen über uns urtheilen müssen.
",36,18063,18255,ER,MALE
138,CATMA_8D39275A-DF2F-41AF-810B-396B43AF17FB,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,roderigo,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"So fahren dann ihr Liebden wohl / und gedencken / daß unsere geliebteste Kinder als der beste Schatz zu gleich in das Castell geflüchtet werden.
",26,18339,18484,ER,MALE
139,CATMA_E9E459C0-C69D-435A-BAAF-2ABB65CD7B6C,CATMA_879FCC2B-C97D-49CF-9F0A-536BD3918D93,Explizite_Source:_Experiencer,source,Experiencer,explicit,leonisse,single,negativ,negativ,Emotionen des Leids,Leid,ich,1,18563,18566,ER,FEMALE
140,CATMA_2240E433-4E06-4E1E-B553-C75A21A8768E,CATMA_879FCC2B-C97D-49CF-9F0A-536BD3918D93,Explizites_Target:_Charakter,target,Charakter,explicit,roderigo,single,negativ,negativ,Emotionen des Leids,Leid,mein Hertzgeliebtester Ehe-Gemahl,3,18589,18622,ER,MALE
141,CATMA_E7E89838-F9E0-4170-8C7F-6452CD532801,CATMA_CFD54734-2842-4BAC-972D-100CCA5AFD2F,Explizites_Target:_Charakter,target,Charakter,explicit,roderigo,single,negativ,negativ,Emotionen des Leids,Leid, Ehe-Gemahl,1,18783,18794,ER,MALE
142,CATMA_CFD54734-2842-4BAC-972D-100CCA5AFD2F,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,leonisse,single,negativ,negativ,Emotionen des Leids,Leid,"Ein Ehe-Gemahl kan die Sicherheit nicht verachten / wenn nicht zugleich die Gemahlin und die liebsten Kinder aller Liebe unwürdig geschätzet werden.
",23,18780,18929,ER,FEMALE
143,CATMA_C3D7CA97-91C5-4024-AF78-EEBD2ED2F134_0,CATMA_B3118B32-13EB-4D48-9DFC-EF15542ADC49,Explizite_Source:_Experiencer,source,Experiencer,explicit,leonisse,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich,1,19008,19011,ER,FEMALE
144,CATMA_E6B4CCBB-7D00-4B50-A099-1F2984239607,CATMA_B3118B32-13EB-4D48-9DFC-EF15542ADC49,Explizites_Target:_Charakter,target,Charakter,explicit,roderigo,single,positiv,positiv,Emotionen der Zuneigung,Liebe, die Helffte meines Hertzens ,4,19157,19186,ER,MALE
145,CATMA_045C53DE-25C2-4384-B2D6-EABD758E39B3,CATMA_72026356-BA2A-4665-9D8B-E690F1FE4DFE,Explizite_Source:_Experiencer,source,Experiencer,explicit,leonisse,single,negativ,negativ,Emotionen des Leids,Leid,ich,1,19363,19366,ER,FEMALE
146,CATMA_72026356-BA2A-4665-9D8B-E690F1FE4DFE,,Gemeintes_Target:_Nicht-Charakter,target,Nicht-Charakter,implicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"So wil ich gehorsam seyn / aber es ist nochmahls meine unterthänigste Bitte - - -
",16,19356,19438,ER,Nicht-Charakter
147,CATMA_04E84380-3949-4967-ADC5-D52E85F7D1CD,CATMA_963CC53B-BDEC-4A1E-A5EF-700D3F7D1301,Explizites_Target:_Charakter,target,Charakter,explicit,roderigo,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,ihm,1,19720,19723,ER,MALE
148,CATMA_963CC53B-BDEC-4A1E-A5EF-700D3F7D1301,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,celinde,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,"( Küsset ihm die Hand.)
",7,19711,19735,ER,FEMALE
149,CATMA_69C3CDC9-9EB3-41C5-81D6-ACA2CBCF9CBB_0,CATMA_B6D12FC6-A121-49EA-B074-9E7B9D8A7379,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid, ohne den Herren Vater leben ,5,19750,19779,ER,Nicht-Charakter
150,CATMA_B6D12FC6-A121-49EA-B074-9E7B9D8A7379,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,celinde,single,negativ,negativ,Emotionen des Leids,Leid,"Ach! sollen wir ohne den Herren Vater leben / oder wil er uns allein sterben lassen?
",18,19735,19820,ER,FEMALE
151,CATMA_64BCAE28-2256-450E-89E4-D75F478C7397_0,CATMA_F4EBA325-8EF5-4670-A55F-60546A919535,Explizites_Target:_Charakter,target,Charakter,explicit,roderigo,single,negativ,negativ,Emotionen des Leids,Leid,ihn,1,19900,19903,ER,MALE
152,CATMA_86CE132E-AFA1-4F04-BB50-04010CB7EF0F,CATMA_F4EBA325-8EF5-4670-A55F-60546A919535,Explizite_Source:_Experiencer,source,Experiencer,explicit,arcos,single,negativ,negativ,Emotionen des Leids,Leid,ich,1,19926,19929,ER,MALE
153,CATMA_641E152B-5A9A-45AB-A94F-C75C6D236683,CATMA_3FE6E5EC-8F95-4622-8F69-38433CA67EE5,Explizite_Source:_Experiencer,source,Experiencer,explicit,leonisse,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich,1,20223,20226,ER,FEMALE
154,CATMA_3FE6E5EC-8F95-4622-8F69-38433CA67EE5,,Gemeintes_Target:_Charakter,target,Charakter,implicit,roderigo,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"So werde ich noch durch einen Kuß dürffen Abschied nehmen. Ach ihr Liebden schonen ihrer selbst / wo sie nicht gegen so viele Personen wollen ungnädig seyn.
",29,20214,20371,ER,MALE
155,CATMA_F973CC2C-2571-4CE5-BCD5-DD19CAE40A8A,CATMA_C2D9C7C5-7E42-449D-9EF1-24738566E59A,Explizite_Source:_Experiencer,source,Experiencer,explicit,leonisse,single,negativ,negativ,Emotionen des Leids,Leid,ich,1,20223,20226,ER,FEMALE
156,CATMA_447CF10E-C6FA-497D-815C-DAF0D618522B,CATMA_C2D9C7C5-7E42-449D-9EF1-24738566E59A,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"/ wo sie nicht gegen so viele Personen wollen ungnädig seyn.
",12,20310,20371,ER,Nicht-Charakter
157,CATMA_94416778-C664-4EE2-A69D-D56C8DB4DFCE,CATMA_6A0F5CE8-73D6-4B07-8836-23FE13EAA0F2,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen der Angst,Angst, der rasende Pöbel in vollem An zuge begriffen ist / den Pallast zu stürmen.,15,20739,20815,ER,Nicht-Charakter
158,CATMA_6A0F5CE8-73D6-4B07-8836-23FE13EAA0F2,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,ferrante,single,negativ,negativ,Emotionen der Angst,Angst,"Ihr ExcELLENtz wir haben nichts gewissers zu hoffen / als daß nunmehr der rasende Pöbel in vollem An zuge begriffen ist / den Pallast zu stürmen.
",27,20670,20816,ER,MALE
159,CATMA_1918C4F7-4A6B-4F59-92EC-CF76964EC44C,CATMA_D8B25FED-CCB0-4247-9541-5E3AE2DF983E,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,der rasende Pöbel,3,20740,20757,ER,unpersönlich
160,CATMA_D8B25FED-CCB0-4247-9541-5E3AE2DF983E,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,ferrante,single,negativ,negativ,Emotionen der Ablehnung,Abscheu," als daß nunmehr der rasende Pöbel in vollem An zuge begriffen ist / den Pallast zu stürmen.
",18,20723,20816,ER,MALE
161,CATMA_6C39479F-59CB-418C-ADE7-D8B523BF087F_0,CATMA_25C1FED0-D2D1-4548-A912-85CC22BD0ADD,Explizite_Source:_Experiencer,source,Experiencer,explicit,unpersönlich,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,zehn tausend Personen ,3,20982,21004,ER,unpersönlich
162,CATMA_25C1FED0-D2D1-4548-A912-85CC22BD0ADD,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,donato,single,negativ,negativ,Emotionen der Ablehnung,Abscheu,"Es ist an dem / daß nunmehro zehn tausend Personen beysammen sind / welche die Zollhütten mit Feuer vertilgen / auch allbereit etliche Gefängnisse erbrochen haben / damit sie durch allerhand lose Buben die Trouppen verstärken möchten. Die meisten haben das jetzige kleine Brod auf eine Picque gestecket / und raffen: GOtt gebe unserm Könige langes Leben / und beschere uns wohlfeile Zeit / aber das böse Regiment hole ein ander. Bey diesem bleibt es nicht / sondern etliche führen auf den Stangen schwartze Lumpen / und raffen mit erbärmlicher Stimme; sie wären arme Seelen / die gerne wolten aus dem Fege-Feuer erlöset seyn / nach dem sie von den unbarmherzigen Zöllnern wären darein verbannet worden.

",121,20953,21657,ER,MALE
