,id,connected_emotion_id,assignment,main_type,main_sub_type,type,value,amount_type,polarity,base_polarity,main_emotion_class,tag_type,text,length_in_tokens,start,end,annotator,gender
87,CATMA_E83504D3-943E-4500-BFA8-EBF956DDF7E3,CATMA_A0F1729D-9FCE-44A1-A522-ECCB2D421527,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"Sie
              verschwenden sie an einer Unwürdigen.",7,9869,9924,LSch,Nicht-Charakter
88,CATMA_A0F1729D-9FCE-44A1-A522-ECCB2D421527,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,"Sie töten mein Herz durch Ihre Gütigkeit. Verschwenden Sie solche nicht länger. Sie
              verschwenden sie an einer Unwürdigen.
",21,9789,9925,LSch,FEMALE
89,CATMA_81F39B4A-50A5-41AF-8822-D4B23F14E137,CATMA_C2003EC1-641F-4EDE-87C7-002EC8EB48B2,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Objekt,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Elende Tugend,2,10005,10018,LSch,Nicht-Charakter
90,CATMA_C2003EC1-641F-4EDE-87C7-002EC8EB48B2,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,lucie,single,negativ,negativ,Emotionen der Ablehnung,Ärger,Elende Tugend,2,10005,10018,LSch,FEMALE
91,CATMA_78FB533A-0B26-4A3B-8542-DEAF885C17D3,CATMA_CFE75DB5-0436-40DF-B50E-D273BE2BDAB0,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,mich ,1,10057,10062,LSch,FEMALE
92,CATMA_CE26E284-0F41-4BE0-8CDE-1035D3A7E368,CATMA_CFE75DB5-0436-40DF-B50E-D273BE2BDAB0,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,meinen Gram,2,10098,10109,LSch,Nicht-Charakter
93,CATMA_519DFDA0-3BD3-4F4D-9154-218CEAEA4CEE,CATMA_4F209354-3269-4273-A0BF-5EBD40AD9C5B,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich ,1,10057,10062,LSch,FEMALE
94,CATMA_AADC260F-2DFB-49FE-99F0-5611ACF76CBA,CATMA_4F209354-3269-4273-A0BF-5EBD40AD9C5B,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,mich ,1,10057,10062,LSch,FEMALE
95,CATMA_3B9BAED9-078B-4B1E-8C2A-65D851DD62AF,CATMA_4F209354-3269-4273-A0BF-5EBD40AD9C5B,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Ihnen
",1,10067,10073,LSch,MALE
96,CATMA_333F0EA3-7744-4AE6-87A1-0F89AEC8E121,CATMA_CBB27DB5-C496-4413-91B1-6E87EBE6B831,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,"daß ich die wenigsten
              Proben Ihrer Liebe verdiene",8,10440,10503,LSch,Nicht-Charakter
97,CATMA_9131F56E-638D-4B09-860E-8941EF751BA4,CATMA_CBB27DB5-C496-4413-91B1-6E87EBE6B831,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,ich ,1,10444,10448,LSch,FEMALE
98,CATMA_E878D4FF-7DC6-4821-ABA9-0B18FB231E0A_0,CATMA_9955681A-ADDE-48CD-B449-9ED5A562D533,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Mitleid,Sie ,1,10505,10509,LSch,MALE
99,CATMA_CE1E67D8-1CBC-4050-B4A9-E82F0B688D10_0,CATMA_9955681A-ADDE-48CD-B449-9ED5A562D533,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Mitleid,mir,1,10519,10522,LSch,FEMALE
100,CATMA_F3F93110-4D4C-40CA-81E3-DA6EFD39689D_0,CATMA_9955681A-ADDE-48CD-B449-9ED5A562D533,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Mitleid,mir,1,10519,10522,LSch,FEMALE
101,CATMA_9D3C83FA-C71C-4749-B6AE-EC2602D18CA5_0,CATMA_29F1E311-6150-4857-AB36-7530A4B6CC3A,Explizites_Target:_Charakter,target,Charakter,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Sie ,1,10679,10683,LSch,MALE
102,CATMA_BD026E05-8B90-4FA2-AC87-ED77D8BB8B02_0,CATMA_29F1E311-6150-4857-AB36-7530A4B6CC3A,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,mir ,1,10689,10693,LSch,FEMALE
103,CATMA_ADCC903D-BD77-4B41-B1E9-5AB5D20BEC60_0,CATMA_B7B51762-1E3C-4524-AC7E-BB79ADF63897,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,mir,1,10519,10522,LSch,FEMALE
104,CATMA_D97756F2-95B2-477C-BE35-CF5CCD30DFE6,CATMA_B7B51762-1E3C-4524-AC7E-BB79ADF63897,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"von meinen Eltern verlassen,
              dem Elende und der Dürftigkeit ohne Sie zum Opfer geworden sein würde",17,10533,10645,LSch,Nicht-Charakter
105,CATMA_F462DA82-D953-4BC6-BC5F-AE3F63AE49FA_0,CATMA_A6679B0C-86F1-4805-A20F-8082E198CDFF,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich ,1,10945,10949,LSch,FEMALE
106,CATMA_902E7847-EBF6-42A9-AA03-3F632E039AC1_0,CATMA_A6679B0C-86F1-4805-A20F-8082E198CDFF,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,Ich ,1,10945,10949,LSch,FEMALE
107,CATMA_A6679B0C-86F1-4805-A20F-8082E198CDFF,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Liebe,"Ich empfinde,
              seitdem ich in Ihrem Hause bin, jeden Augenblick einen neuen Beweis Ihrer
              Zärtlichkeit",17,10945,11073,LSch,MALE
108,CATMA_827E72D7-7C19-4BF3-A885-08DA7EFAC1F8,CATMA_68AE9579-9F48-4123-9CE6-779CF4046E77,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,bin ich eine Undankbare,4,11093,11116,LSch,Nicht-Charakter
109,CATMA_2BB78F79-3C76-4680-B426-1893047D14DC_0,CATMA_68AE9579-9F48-4123-9CE6-779CF4046E77,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,ich ,1,11097,11101,LSch,FEMALE
110,CATMA_AF51445E-11E1-4542-BEFA-5E41D2EE57F7_0,CATMA_7F11C6F7-CE14-4398-B355-77049C1F3644,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,mir ,1,11471,11475,LSch,FEMALE
111,CATMA_C46D23CE-D6DB-4935-A898-42C155DEBC48_0,CATMA_7F11C6F7-CE14-4398-B355-77049C1F3644,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,"das Verlangen, meine Eltern zu kennen.",8,11497,11535,LSch,Nicht-Charakter
112,CATMA_BE0B1485-6B06-40AD-8B88-24572ED1581A_0,CATMA_7F11C6F7-CE14-4398-B355-77049C1F3644,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,So grausam sie auch mit mir umgegangen sind,8,11690,11733,LSch,Nicht-Charakter
113,CATMA_2A388A75-DD6C-4708-B35D-22A7C3D69339,CATMA_7F11C6F7-CE14-4398-B355-77049C1F3644,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"da sie mich dem Elende und dem Mangel überlassen
              mußten",10,11972,12041,LSch,Nicht-Charakter
114,CATMA_A240E1CF-F74C-4864-83B0-354D54682E47,CATMA_7F11C6F7-CE14-4398-B355-77049C1F3644,Explizite_Source:_Experiencer,source,Experiencer,explicit,unbekannt,single,negativ,negativ,Emotionen des Leids,Leid,sie ,1,11975,11979,LSch,UNKNOWN
115,CATMA_8323E019-9DE6-4771-A4F7-B164D8FDA3B7,CATMA_7F11C6F7-CE14-4398-B355-77049C1F3644,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,mich ,1,11979,11984,LSch,FEMALE
116,CATMA_2BFDA3D2-032E-4AC8-B29E-949071031887_0,CATMA_7F11C6F7-CE14-4398-B355-77049C1F3644,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,Sie ,1,12662,12666,LSch,MALE
117,CATMA_D2FA09CA-4708-4E3F-8919-4606C45440E0,CATMA_7F11C6F7-CE14-4398-B355-77049C1F3644,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,Sie ,1,13357,13361,LSch,MALE
118,CATMA_6B249DBB-3E9F-4D1F-B8B3-C5204238CCA2_0,CATMA_69DA8513-E77B-4E50-8E94-2EFBCE286AD4,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,positiv,positiv,Emotionen der Zuneigung,Liebe,sie ,1,11701,11705,LSch,UNKNOWN
119,CATMA_E32F5FFB-3FC4-4AB2-9E56-8E141E2DC11D,CATMA_69DA8513-E77B-4E50-8E94-2EFBCE286AD4,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,positiv,positiv,Emotionen der Zuneigung,Liebe,ich ,1,11756,11760,LSch,FEMALE
120,CATMA_AF51445E-11E1-4542-BEFA-5E41D2EE57F7_5,CATMA_DBC966DC-28D8-4FCC-B7B4-BA860736676A,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,mich ,1,11979,11984,LSch,FEMALE
121,CATMA_BE0B1485-6B06-40AD-8B88-24572ED1581A_1,CATMA_DBC966DC-28D8-4FCC-B7B4-BA860736676A,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"da sie mich dem Elende und dem Mangel überlassen
              mußten",10,11972,12041,LSch,Nicht-Charakter
122,CATMA_2A388A75-DD6C-4708-B35D-22A7C3D69339,CATMA_DBC966DC-28D8-4FCC-B7B4-BA860736676A,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,"da sie mich dem Elende und dem Mangel überlassen
              mußten",10,11972,12041,LSch,Nicht-Charakter
123,CATMA_A240E1CF-F74C-4864-83B0-354D54682E47,CATMA_DBC966DC-28D8-4FCC-B7B4-BA860736676A,Explizite_Source:_Experiencer,source,Experiencer,explicit,unbekannt,single,negativ,negativ,Emotionen des Leids,Leid,sie ,1,11975,11979,LSch,UNKNOWN
124,CATMA_8323E019-9DE6-4771-A4F7-B164D8FDA3B7,CATMA_DBC966DC-28D8-4FCC-B7B4-BA860736676A,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,mich ,1,11979,11984,LSch,FEMALE
125,CATMA_2BFDA3D2-032E-4AC8-B29E-949071031887_0,CATMA_16E46950-1DE3-48EE-BDDC-5AB40E71D051,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,Sie ,1,12662,12666,LSch,MALE
126,CATMA_16E46950-1DE3-48EE-BDDC-5AB40E71D051,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,"Sie weinen, menschenfreundlicher Sir Willhelm",6,12662,12707,LSch,FEMALE
127,CATMA_B7664BD7-7758-44A3-BA4F-44896CAE2E09_0,CATMA_6BE32C46-0F8E-404F-96F2-53A196A78142,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,group,positiv,positiv,Emotionen der Freude,Freude,Sie ,1,12745,12749,LSch,MALE
128,CATMA_B7664BD7-7758-44A3-BA4F-44896CAE2E09_0,CATMA_6BE32C46-0F8E-404F-96F2-53A196A78142,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,group,positiv,positiv,Emotionen der Freude,Freude,Sie ,1,12745,12749,LSch,MALE
129,CATMA_DAF48E9A-1497-4E9A-BD87-8D2326A073AC_0,CATMA_6BE32C46-0F8E-404F-96F2-53A196A78142,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,"seine
              Eltern umarmen zu können",5,12802,12846,LSch,Nicht-Charakter
130,CATMA_6BE32C46-0F8E-404F-96F2-53A196A78142,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lucie,single,positiv,positiv,Emotionen der Freude,Freude,"Sie sind selbst Sohn gewesen, der aber die Freude hatte, seine
              Eltern umarmen zu können. Sie sind Vater, und Sie wissen also, was Ihr Sohn empfinden
              muß, wenn Sie ihn an Ihr väterliches Herz drücken",41,12745,12971,LSch,FEMALE
131,CATMA_D2FA09CA-4708-4E3F-8919-4606C45440E0,CATMA_1478C0B1-09F9-493F-B541-6A4983FADBBF,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,Sie ,1,13357,13361,LSch,MALE
132,CATMA_1478C0B1-09F9-493F-B541-6A4983FADBBF,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,Sie schweigen und vergießen Tränen?,6,13357,13392,LSch,FEMALE
133,CATMA_41C10761-6E0C-45FA-A09C-10D5EB22A389_0,CATMA_69F8F544-45F6-4807-921B-C56A2AC9E722,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,was für einen Sturm haben Sie auf meine Seele getan,10,13672,13723,LSch,Nicht-Charakter
134,CATMA_C714AF28-D020-4CEA-94EB-66A2F58EA7BA_0,CATMA_69F8F544-45F6-4807-921B-C56A2AC9E722,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,mich,1,13817,13821,LSch,MALE
135,CATMA_FA03BD5A-A012-46EA-B04A-3B89363C161D,CATMA_69F8F544-45F6-4807-921B-C56A2AC9E722,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,Wollen Sie nicht meine Tochter sein?,7,14198,14234,LSch,Nicht-Charakter
136,CATMA_C1CEC109-CB38-402C-881A-229B13C99875_0,CATMA_21569CE0-E282-4EB2-A1BD-A26D9F2D19C2,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,negativ,negativ,Emotionen des Leids,Leid,diese unbarmherzigen Eltern,3,14438,14465,LSch,UNKNOWN
137,CATMA_34873A11-D309-4AC2-AB59-6E05CFA57917,CATMA_21569CE0-E282-4EB2-A1BD-A26D9F2D19C2,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,negativ,negativ,Emotionen des Leids,Leid,so grausam gegen mich zu sein,6,14687,14716,LSch,Nicht-Charakter
138,CATMA_C15D5986-42E8-49D4-901A-0D603FCE3E24,CATMA_21569CE0-E282-4EB2-A1BD-A26D9F2D19C2,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,mich ,1,14704,14709,LSch,FEMALE
139,CATMA_81FB926B-C679-44A7-826D-F0821FACFAB8,CATMA_B0E861EF-4132-4F4E-AA97-A11DB8ADD7B2,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,"ich erröte über diesen
              Gedanken, er war unedel.
",10,14741,14803,LSch,Nicht-Charakter
140,CATMA_8C4BE406-9AB3-47D3-9FF7-FD2379AE7130,CATMA_B0E861EF-4132-4F4E-AA97-A11DB8ADD7B2,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,ich ,1,14741,14745,LSch,FEMALE
141,CATMA_84054105-DE81-49BC-81C8-861C6CFE54E8,CATMA_03A9BDB5-34DE-4273-8365-BB1442756E51,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Ich ,1,14814,14818,LSch,MALE
142,CATMA_32FE4A1F-FA9D-43ED-B30D-3CE139D84E6C,CATMA_03A9BDB5-34DE-4273-8365-BB1442756E51,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,positiv,positiv,Emotionen der Zuneigung,Verehrung,Ihre Tugend,2,14823,14834,LSch,Nicht-Charakter
143,CATMA_40EE8B87-708D-4D49-B90A-8740B41F9895,CATMA_EF531C50-D724-4D07-B97D-EC8A39614200,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Meine Verwegenheit hat Sie beleidiget!,6,15599,15637,LSch,Nicht-Charakter
144,CATMA_EF531C50-D724-4D07-B97D-EC8A39614200,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,lucie,single,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Emotionale Bewegtheit,Meine Verwegenheit hat Sie beleidiget!,6,15599,15637,LSch,FEMALE
145,CATMA_27D7793E-6B77-4BEE-8D93-4A9F75305F61,CATMA_4A908E5E-A387-4474-AC28-AEDF5CE0284E,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,Ihr ganzer Gram,3,15759,15774,LSch,Nicht-Charakter
146,CATMA_D8EA73BD-E1EC-4CF1-BF73-3972DC8BCD63,CATMA_4A908E5E-A387-4474-AC28-AEDF5CE0284E,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,Sie ,1,15780,15784,LSch,FEMALE
147,CATMA_790ED2DB-C4FC-458E-A183-48BF82877EFA,CATMA_4A908E5E-A387-4474-AC28-AEDF5CE0284E,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,mir ,1,15784,15788,LSch,MALE
148,CATMA_5C4FD5B6-8A0E-4A51-BE11-DB8B6CBE101D_0,CATMA_31FB2067-2A61-4452-A090-276076C809FD,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Leid,mich,1,15977,15981,LSch,MALE
149,CATMA_5FFACBAE-889B-4EC1-A824-EA6D64BC1662_0,CATMA_31FB2067-2A61-4452-A090-276076C809FD,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,Sie ,1,15991,15995,LSch,FEMALE
150,CATMA_9396EF3D-F2AD-4B58-A826-D45A7F57041F_0,CATMA_A707F24B-1C07-4C5A-866F-4CD321991A69,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen des Leids,Mitleid,mich,1,15977,15981,LSch,MALE
151,CATMA_DEA7A66B-7C9E-44DF-AFA8-57B558616AEA_0,CATMA_A707F24B-1C07-4C5A-866F-4CD321991A69,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,negativ,negativ,Emotionen des Leids,Mitleid,Sie ,1,15991,15995,LSch,FEMALE
152,CATMA_DD2B55E8-51C2-4A1C-867A-EC1C45B08FEC,CATMA_99AFEFA6-E6B6-4820-8145-2A206D91A1AB,Explizite_Source:_Experiencer,source,Experiencer,explicit,lucie,single,positiv,positiv,Emotionen der Freude,Freude,Lucie ,1,16295,16301,LSch,FEMALE
153,CATMA_AB14605D-5984-409A-B60D-47B03BBF16FB,CATMA_99AFEFA6-E6B6-4820-8145-2A206D91A1AB,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,"ein Glück nicht zu empfinden, das
              ihren gütigen Southwell fröhlich machen kann?",14,16333,16426,LSch,Nicht-Charakter
154,CATMA_6277332A-B48A-40AF-A51C-B0F7F556414B_0,CATMA_C8DD39EC-7C33-49D6-8910-02BE85BAF375,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,"die größte Freude, die ein Vater zu empfinden fähig ist",11,16456,16511,LSch,Nicht-Charakter
155,CATMA_41E5D011-0231-4F00-937A-AEF0F7FED0C0,CATMA_C8DD39EC-7C33-49D6-8910-02BE85BAF375,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,positiv,positiv,Emotionen der Freude,Freude,Ich ,1,16513,16517,LSch,MALE
156,CATMA_51BF8CF2-980C-48CC-8221-CE2855DFCDC0,CATMA_C8DD39EC-7C33-49D6-8910-02BE85BAF375,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,willhelm,single,positiv,positiv,Emotionen der Freude,Freude,Ich ,1,16513,16517,LSch,MALE
157,CATMA_7CC333F2-828F-43FE-95E2-C8C6235E021B,CATMA_C8DD39EC-7C33-49D6-8910-02BE85BAF375,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,positiv,positiv,Emotionen der Freude,Freude,meinen Sohn,2,16538,16549,LSch,MALE
158,CATMA_B82F2BFD-1B11-4D97-BE0D-C9F8D5430AF6,CATMA_C8DD39EC-7C33-49D6-8910-02BE85BAF375,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,positiv,positiv,Emotionen der Freude,Freude,eine tugendhafte Gemahlin,3,16561,16586,LSch,UNKNOWN
159,CATMA_6277332A-B48A-40AF-A51C-B0F7F556414B_1,CATMA_A3A018D6-F5AC-4AC0-A9D4-37493F4662EB,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,meinen Sohn bald durch eine tugendhafte Gemahlin glücklich zu sehen,10,16538,16605,LSch,Nicht-Charakter
160,CATMA_41E5D011-0231-4F00-937A-AEF0F7FED0C0,CATMA_A3A018D6-F5AC-4AC0-A9D4-37493F4662EB,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,positiv,positiv,Emotionen der Freude,Freude,Ich ,1,16513,16517,LSch,MALE
161,CATMA_51BF8CF2-980C-48CC-8221-CE2855DFCDC0,CATMA_A3A018D6-F5AC-4AC0-A9D4-37493F4662EB,Explizite_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,explicit,willhelm,single,positiv,positiv,Emotionen der Freude,Freude,Ich ,1,16513,16517,LSch,MALE
162,CATMA_7CC333F2-828F-43FE-95E2-C8C6235E021B,CATMA_A3A018D6-F5AC-4AC0-A9D4-37493F4662EB,Explizite_Source:_Experiencer,source,Experiencer,explicit,karl,single,positiv,positiv,Emotionen der Freude,Freude,meinen Sohn,2,16538,16549,LSch,MALE
163,CATMA_B82F2BFD-1B11-4D97-BE0D-C9F8D5430AF6,CATMA_A3A018D6-F5AC-4AC0-A9D4-37493F4662EB,Explizites_Target:_Charakter,target,Charakter,explicit,unbekannt,single,positiv,positiv,Emotionen der Freude,Freude,eine tugendhafte Gemahlin,3,16561,16586,LSch,UNKNOWN
164,CATMA_DC22D1D6-28B5-483C-A7FE-CDAB335E3B67_0,CATMA_B4E9F3CA-5570-4B8E-8732-B87AAF11CE70,Explizites_Target:_Charakter,target,Charakter,explicit,lucie,single,negativ,negativ,Emotionen der Angst,Angst,Ihnen,1,16633,16638,LSch,FEMALE
165,CATMA_097AB376-2E9E-4AE5-8848-14B26A4AFCB2,CATMA_B4E9F3CA-5570-4B8E-8732-B87AAF11CE70,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,negativ,negativ,Emotionen der Angst,Angst,mich,1,16683,16687,LSch,MALE
166,CATMA_FF5BD422-6BDE-406F-B235-DE6656EA7038,CATMA_D28D5E5E-1F72-4FB0-BAA1-014DA1209A1F,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Zustand,single,negativ,negativ,Emotionen des Leids,Leid,"meines vielleicht unnötigen
              Grams",4,16753,16800,LSch,Nicht-Charakter
167,CATMA_D28D5E5E-1F72-4FB0-BAA1-014DA1209A1F,,Gemeinte_Source:_Experiencer,source,Experiencer,implicit,lucie,single,negativ,negativ,Emotionen des Leids,Leid,"Es ist eine von den kleinen Folgen meines vielleicht unnötigen
              Grams",11,16718,16800,LSch,FEMALE
168,CATMA_70886E2E-35A5-417F-9589-D3BB110E6926,CATMA_3B9077C8-3502-40CC-AA49-DAB3DCC2A956,Explizites_Target:_Nicht-Charakter,target,Nicht-Charakter,explicit,Ereignis,single,positiv,positiv,Emotionen der Freude,Freude,Ihren Sohn glücklich zu sehen,5,16824,16853,LSch,Nicht-Charakter
169,CATMA_D64521EC-C551-48F1-88BA-2131F3D026DB_0,CATMA_3B9077C8-3502-40CC-AA49-DAB3DCC2A956,Explizite_Source:_Experiencer,source,Experiencer,explicit,willhelm,single,positiv,positiv,Emotionen der Freude,Freude,Sie,1,16863,16866,LSch,MALE
170,CATMA_3B9077C8-3502-40CC-AA49-DAB3DCC2A956,,Gemeinte_Source:_Zuschreibende_Instanz,source,Zuschreibende Instanz,implicit,lucie,single,positiv,positiv,Emotionen der Freude,Freude,"Ihren Sohn glücklich zu sehen, sageten Sie? Welche Freude
              für Sie!",14,16824,16904,LSch,FEMALE
